gene,log2FC,t,p,q
BIRC3,1.810215479109834,3.8122171897363235,0.0003811780879429622,0.016693398501213264
ORAI3,-0.7796757348756831,-3.804059630260623,0.00038871917421535307,0.01696241835398003
MMD,1.2670380753696513,3.8255372811888653,0.0003913846582894794,0.01696581094303322
RABAC1,-0.4921731219203487,-3.853075356641589,0.00039159402061242284,0.01696581094303322
AGTR1,-1.503339245202266,-3.791399614012914,0.00040438512624884785,0.01741217056080016
SRPX2,-1.156812358145963,-3.7919491154178746,0.00040640745665756713,0.01741217056080016
CIBAR1-DT,1.2015737237427757,3.789256217055302,0.0004071828530542126,0.01741217056080016
SGK1,1.9280197919284419,3.791857245668206,0.0004076379885637825,0.01741217056080016
SYNPO,1.3748116005547253,3.811122182480596,0.00041588631556164715,0.017652700994215776
PLXDC1,2.0306829723501076,3.7932068182548204,0.00041649246853524117,0.017652700994215776
DNAJC19,-0.4362536120667828,-3.780542195058067,0.0004196386364831247,0.017652700994215776
PPFIA2,1.5845810249913501,3.7820858605983445,0.0004200231252649168,0.017652700994215776
MPST,-0.7178623153904029,-3.821566961684088,0.00042054493342085235,0.017652700994215776
CYP26B1,1.5046677329290294,3.846428334877359,0.00042449450000140755,0.01775704406730026
LIMS2,-1.0707332341493254,-3.7686404590135805,0.0004406599144406439,0.01836991553979193
OSER1-DT,-1.195234531985379,-3.8243267663282703,0.00045207316787762466,0.01872017951000601
SCN4B,1.467097243969485,3.7826594368273705,0.00045221461111923946,0.01872017951000601
TCIM,1.7576937386807865,3.7805896032034054,0.0004536915980497706,0.01872017951000601
RAB27A,1.2714602780506388,3.848521473709269,0.00046287977152780185,0.019007296841916276
SNCAIP,1.4738520962727966,3.7677535675322527,0.0004637836835551248,0.019007296841916276
TENM1,1.3728115891905266,3.7426126221552716,0.0004708185937270489,0.019230640944453974
SFTPA2,-1.893798762346166,-3.7799686948387343,0.0004733311083119678,0.019268388170914367
ALDH6A1,-1.2801841073717215,-3.7471131218180194,0.00048305562986433,0.019598487778876877
AOX1,-1.2547420258141093,-3.7505497782088715,0.0004849040492111414,0.019607903403267853
NFE2L3,1.318172436237566,3.7297393893816215,0.0004899769618821089,0.019747211045155696
IGFBP2,1.4936463548533192,3.763076529923883,0.0004943659973483556,0.01985812554249305
TMEM109,-0.7395722324194702,-3.763716705346543,0.0004964875639387032,0.019877526858549207
PODN,-0.9079964736951416,-3.742214716663495,0.0005006390719366928,0.019977804544947436
ATF3,1.5762886358703856,3.7739420437896505,0.0005059066404950761,0.02012181460933039
DPY19L2,1.3111561276702965,3.7329491891504976,0.0005078608434166123,0.02013352905714681
BNIP3,-0.6510531659229635,-3.739347770508999,0.0005103000958029649,0.020164333753048106
RSPO2,1.3971197847102628,3.742234613879575,0.0005177037521478292,0.020329927931120505
SERPING1,-0.549077021557359,-3.7126739923339356,0.0005178425299411619,0.020329927931120505
PTGFRN,1.6147166431070272,3.7209007975927975,0.0005274953504448362,0.020579024177209464
PRRC2C,0.4648832993578065,3.710409075980473,0.0005276503991536374,0.020579024177209464
AIG1,1.0240159088962209,3.869342867649959,0.0005292766913930717,0.020579024177209464
ITGA8,2.102030599009579,3.7219486313309544,0.0005381075687832485,0.020855536475749482
SPATS2,0.5937457601544587,3.700991014466565,0.0005432351812978971,0.020944630160753406
PCAT6,1.314139086107631,3.7097149322393457,0.0005438594098291421,0.020944630160753406
NTM,1.9665014182296625,3.737979233157047,0.0005462875290781245,0.02097156333938838
