gene_symbol,rank,average_rank,reversal_score_wilcoxon,reversal_score_cosine,reversal_effect_size,q_value,rpe1_rank,rpe1_covered,depmap_gene_effect,depmap_n_cell_lines,is_essential,tier,tier_label,k562_chronos,tier_note
ATP5PF,5158,5565.0,0.2119451756368467,-0.0014826757881059,0.0014655373272011,0.9427428254409349,,False,-0.3518413392498991,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0458911605614922,
DHRS11,5159,5568.0,-0.325464701463012,0.00481925641488,0.0018824170014721,0.9089744514903466,,False,-0.0212332137758389,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.2036125469365749,
TFB2M,5160,5569.0,0.44373364290223,-0.0069285411205953,0.0035602095955063,0.869619700635461,1609.0,True,-0.5870482848969801,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.7934374699625161,
ISOC2,5161,5572.666666666667,0.1569222040378051,0.0003087049977688,0.0004419400082238,0.17283547504237615,,False,-0.0757514941376604,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0104872458290792,
SERPINB6,5162,5574.0,0.1279077154511371,6.509965864904386e-05,0.0008855507601354,0.967378780203243,,False,-0.0134379877024829,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.364458486763468,
PTPN7,5163,5574.666666666667,0.2521918172848621,-0.0035065883255107,0.0025348162899773,0.9289564363700293,,False,-0.1274432632799059,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1500230678324406,
ZNF230,5164,5575.333333333333,0.2544649066587506,-0.0015616668285114,0.0010011905519999,0.9286061106951972,,False,0.0481734555285582,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1500286448920378,
TDG,5165,5576.333333333333,0.1567479428450924,-0.0039142052930359,0.0037624119421558,0.9597568347320726,,False,-0.2048896425797095,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.3403128456713971,
ZBED6,5166,5577.666666666667,0.5566773801207867,-0.0068059054045683,0.0024352397748352,0.8259410246304291,,False,0.0007716317566379,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0915338266606005,
ASCC1,5167,5578.333333333333,0.0559814081589615,-0.0004285315971869,0.0019289083848437,0.9870966231875417,,False,-0.0619800001652026,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.296455738946593,
NHEJ1,5168,5579.333333333333,-0.1229848367570027,0.0044230803717056,0.0002184051266358,0.9696445376850608,,False,-0.098492167376827,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0360341780804065,
NIN,5169,5582.0,0.469892931330235,-0.005096638412304,0.0018638332501395,0.8589223223333973,,False,0.0809977993574315,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1212556807767193,
HES2,5170,5584.666666666667,0.3228188595003153,-0.0077127988242505,0.0052177620549441,0.9097048768624874,,False,0.0269006890387625,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0928592682948127,
ETV2,5171,5585.0,0.2128164816004103,0.0002942344078022,-0.0001811300036686,0.9427071112689487,,False,-0.0333048180281347,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1103122353366257,
AUP1,5172,5587.666666666667,0.043521732880002,0.0004608029692316,0.0011986084739247,0.9899868056188906,,False,-0.2054386399380398,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1380823432090325,
ANKRD13A,5173,5589.0,0.1148816912958612,-0.0044370367397895,0.0044705448580539,0.9709826186665854,,False,-0.0086887317207148,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1100103484975245,
IPO4,5174,5589.333333333333,0.4416214276322128,-0.0094231511041406,0.0053949914947593,0.8702600130582616,,False,-0.1460043216298066,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1619589974043698,
BCAP29,5175,5591.0,0.1515636723618889,-0.0053969300687907,0.0049880247242569,0.9608514175210231,,False,-0.0273062765351409,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0299963396025267,
NFATC2IP,5176,5592.0,0.1110915103543595,-0.0006704244598536,0.0015310149934284,0.9715562631008292,551.0,True,-0.4230599503631577,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.3783997582553556,
ERN1,5177,5593.666666666667,0.0010455671562763,0.0033138237165401,-0.0003014046491222,0.9996097135429878,,False,-0.0087651048653807,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1783111991013929,
KATNB1,5178,5594.333333333333,0.4014483489574052,-0.0050627294455314,0.0022902333709518,0.8847096712501935,2180.0,True,-0.3742618682725434,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0564867691634787,
MYD88,5179,5594.333333333333,-0.0112398469299704,-0.0005804229662695,0.0025631467952952,0.7127405067049505,,False,0.0183488996919482,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2246215446385952,
CWC15,5180,5597.333333333333,0.3674297248347719,0.004248608712642,-0.0043393268528875,0.8958024439572676,2142.0,True,,,False,T3_no_fitness_data,No fitness data available for this gene,,
ACVR2B,5181,5598.0,0.1272542359784644,-0.0005488350286599,0.0011464917145126,0.967378780203243,,False,-0.0121236375716101,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0198440163686955,
HNF4A,5182,5599.0,-0.1450029929877511,0.0020058505837781,0.0018805741484335,0.9621527770713115,,False,0.0276828743196363,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.058342700149971,
ZNF683,5183,5599.0,0.431993496734835,-0.0063881906015108,0.0030078659938842,0.8736414548663131,,False,-0.0683863923039737,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.09701795247805,
ARFIP1,5184,5599.333333333333,0.0337195407899114,-0.000810233434901,0.0022701732150651,0.9922000540672703,,False,0.044548096658695,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0559403975847603,
SPNS1,5185,5600.0,0.0262295077459814,-0.0005989202989021,0.0021951937865193,0.9946261473617903,,False,-0.3349356913931865,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1700879581015063,
SCMH1,5186,5600.0,0.3467362082001363,-0.0012031542897911,-0.00024473205804,0.9020132205154873,,False,-0.0552189878466511,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0445529845191306,
AP5S1,5187,5601.333333333333,0.3771883516266843,-0.0062740118501658,0.0034363987156546,0.8929147566780918,,False,-0.0082053607331025,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.107103699770579,
FAN1,5188,5603.666666666667,0.2732851154717244,-0.0048754674993113,0.003181834119639,0.9230707619175792,,False,0.0218840772944096,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1078698632906038,
CPEB4,5189,5603.666666666667,0.1048398900657906,9.21219252917889e-05,0.0008289015607294,0.9737220025494342,,False,0.0330277109544275,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2621921625558256,
CTBP2,5190,5605.0,0.3320982680122677,-0.0048478839959407,0.0025797020386841,0.9060963796755949,1113.0,True,-0.21862354779174,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0226777269749937,
NQO1,5191,5605.333333333333,0.3367161896191548,-0.0086206612423195,0.0056875438857405,0.7932163287005775,,False,0.0163153250955766,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0628982138174959,
TMUB1,5192,5606.0,0.1001113727822528,-0.0029613752016663,0.0033066130262772,0.9745311819766233,,False,0.0503813262284545,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0790984959139937,
OSBPL3,5193,5606.666666666667,0.4637525991067283,-0.0079180088667922,0.0038821505724718,0.86123098112577,,False,0.0474549761731306,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0352816424891192,
HLF,5194,5607.666666666667,0.66000824472353,-0.0142100352400484,0.0065842934080803,0.4711223643980159,,False,-0.0969515412742137,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1993286023127897,
MICA,5195,5608.666666666667,0.7444873805669217,-0.0152952703631457,0.0065851986900383,0.7531423404712427,,False,0.0414667388024389,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1846253548311033,
SCRN3,5196,5610.333333333333,0.2706276322828554,-0.0037047422683607,0.0022190223495298,0.9241089848096071,,False,-0.1008396990769606,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0366078979106314,
UCK2,5197,5611.333333333333,0.2105510860951449,-0.0023794604066735,0.0018159404280919,0.9427428254409349,,False,-0.1427677006763537,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.3463631373938034,
PHGDH,5198,5613.0,-0.0629954211656485,0.0009161968171161,0.0016888317895444,0.985301744385996,,False,-0.0514310140437479,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1388042378818369,
TVP23C,5199,5615.333333333333,0.180839552737626,-0.0023167519993687,0.0019587925830688,0.9529389258179795,1293.0,True,,,False,T3_no_fitness_data,No fitness data available for this gene,,
HOXD9,5200,5615.333333333333,0.3223789498546786,-0.0048726729509573,0.0025871009165157,0.9097048768624874,,False,-0.055430272652591,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0680941898684114,
ATP5MC1,5201,5616.333333333333,0.5439998783509363,-0.0069196116526206,0.0022784120250352,0.8314242753764346,,False,-0.3290326622270634,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.4001531888911808,
TRMT1L,5202,5618.666666666667,-0.0001306958945345,0.004181694888381,-0.0010900387435713,0.9998957197638875,,False,-0.1179038226451808,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1258919431479071,
SETD2,5203,5621.0,-0.1725621460837718,0.0003917067491765,0.0030443073531806,0.9548342946819197,912.0,True,-0.4565400953088247,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.5215163006300425,
CENPC,5204,5621.333333333333,0.6795097383341658,-0.016358276734335,0.0077674460521172,0.7802928236647637,960.0,True,-0.9582356523831628,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.0873155213903691,
UNG,5205,5621.333333333333,-0.04835748097778,0.0028117640798689,0.0002322965587896,0.988757805157354,,False,-0.1220473516747952,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1422853360019976,
AQP7,5206,5622.0,0.4555786816523198,-0.004996661110711,0.0014693206887641,0.8643432012745045,2051.0,True,-0.3447920738127781,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.3626822997117581,
NETO2,5207,5628.333333333333,0.1163912953149225,-0.0011444229120864,0.0015182189998772,0.9709021119826553,,False,0.092728176069055,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0570874700861077,
TIGD6,5208,5629.0,0.3559067034666432,-0.0071350981742944,0.0040672221805284,0.8995315641704782,,False,0.0200173099307702,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0238982620480944,
KMT2A,5209,5629.333333333333,0.341116284735151,-0.0032093547609509,0.0009721683907012,0.9036316500494317,,False,-0.1260697092703674,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.3404080734200902,
ZUP1,5210,5632.0,0.2961133317170909,-0.0085373039814829,0.0057645963513365,0.9171977265855125,,False,-0.0244707404192683,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1078053772269924,
CTBP1,5211,5632.666666666667,0.1002437511079926,-0.0025534652380807,0.0027745085694621,0.9745311819766233,,False,0.0024876341715838,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0554685662134296,
TMEM64,5212,5633.333333333333,0.1922603017703986,-0.0029285023637234,0.0021521513311186,0.9481169787139617,,False,-0.0129985193292638,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.041172783585792,
USP4,5213,5634.666666666667,-0.2153432688947447,-0.0037523417849535,0.0066199239472031,0.9415716465577011,,False,-0.1380685761756112,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.026990410447799,
ALDH5A1,5214,5634.666666666667,0.1746097150981463,-0.0001247293471089,0.0001252690641619,0.9545547194630064,,False,-0.0486547853079671,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0739824913696853,
TBL1XR1,5215,5635.0,0.2102025637097195,-0.0056382720466524,0.0042323756469547,0.9427428254409349,,False,-0.3892724706918809,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.3327042538770125,
CSNK1E,5216,5635.666666666667,0.497515705194818,-0.0069563263835892,0.0025057062749912,0.8498936646489043,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
HIST3H2A,5217,5636.0,0.3560591820102669,-0.003785414452851,0.0012232003468697,0.8995315641704782,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
RCAN1,5218,5636.0,-0.0791145814915752,0.0037474489733275,-0.0002373971763378,0.979332560228115,,False,0.0765227845781872,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0060326474457057,
